Local time,open,high,low,close,volume
05.02.2008 00:00:00.000 GMT+0200,1.48291,1.4837,1.46195,1.46478,768785.1597
06.02.2008 00:00:00.000 GMT+0200,1.46503,1.46709,1.45887,1.46316,765721.9258
07.02.2008 00:00:00.000 GMT+0200,1.46318,1.46527,1.4439,1.44847,763949.5332
08.02.2008 00:00:00.000 GMT+0200,1.44847,1.45481,1.44477,1.4506,767264.7947
11.02.2008 00:00:00.000 GMT+0200,1.45151,1.45796,1.44798,1.45175,737010.401
12.02.2008 00:00:00.000 GMT+0200,1.45178,1.46157,1.44937,1.4583,765722.9844
13.02.2008 00:00:00.000 GMT+0200,1.45845,1.45998,1.45317,1.45717,768205.311
14.02.2008 00:00:00.000 GMT+0200,1.45736,1.46485,1.45467,1.46417,762977.6728
15.02.2008 00:00:00.000 GMT+0200,1.46427,1.47094,1.46284,1.46812,765429.4643
18.02.2008 00:00:00.000 GMT+0200,1.46806,1.46921,1.46091,1.46587,794523.2939
19.02.2008 00:00:00.000 GMT+0200,1.46582,1.47569,1.46384,1.47258,768783.4836
20.02.2008 00:00:00.000 GMT+0200,1.47259,1.47353,1.46133,1.47158,766359.9177
21.02.2008 00:00:00.000 GMT+0200,1.47157,1.48376,1.46996,1.48141,768270.1443
22.02.2008 00:00:00.000 GMT+0200,1.48142,1.48624,1.47875,1.48265,765106.7012
25.02.2008 00:00:00.000 GMT+0200,1.48387,1.4845,1.47913,1.48295,765822.0776
26.02.2008 00:00:00.000 GMT+0200,1.4828,1.49882,1.47768,1.49745,770245.5667
27.02.2008 00:00:00.000 GMT+0200,1.49726,1.51445,1.49695,1.51208,764525.8767
28.02.2008 00:00:00.000 GMT+0200,1.51199,1.52307,1.50716,1.51941,767798.7462
29.02.2008 00:00:00.000 GMT+0200,1.5195,1.52393,1.51421,1.51792,768795.3477
03.03.2008 00:00:00.000 GMT+0200,1.51952,1.52749,1.51565,1.52034,740148.4516
04.03.2008 00:00:00.000 GMT+0200,1.52,1.52481,1.51712,1.52149,771722.8315
05.03.2008 00:00:00.000 GMT+0200,1.52161,1.53019,1.51435,1.52644,771606.6164
06.03.2008 00:00:00.000 GMT+0200,1.52635,1.53955,1.52591,1.53793,769072.9042
07.03.2008 00:00:00.000 GMT+0200,1.53812,1.54607,1.53144,1.5355,768914.538
09.03.2008 23:00:00.000 GMT+0200,1.53617,1.54055,1.5313,1.53426,766497.031
10.03.2008 23:00:00.000 GMT+0200,1.53412,1.54954,1.52821,1.53371,762089.6969
11.03.2008 23:00:00.000 GMT+0200,1.53372,1.55719,1.53296,1.55493,768058.796
12.03.2008 23:00:00.000 GMT+0200,1.55477,1.56457,1.55188,1.56343,773794.8655
13.03.2008 23:00:00.000 GMT+0200,1.56345,1.56879,1.55304,1.56724,771013.3096
16.03.2008 23:00:00.000 GMT+0200,1.56755,1.59056,1.56725,1.57293,766415.5742
17.03.2008 23:00:00.000 GMT+0200,1.57279,1.58321,1.56172,1.56237,766470.7028
18.03.2008 23:00:00.000 GMT+0200,1.56238,1.57856,1.55822,1.56244,767409.4367
19.03.2008 23:00:00.000 GMT+0200,1.56248,1.56507,1.53936,1.54271,769255.8421
20.03.2008 23:00:00.000 GMT+0200,1.54265,1.54746,1.54024,1.54279,762308.483
23.03.2008 23:00:00.000 GMT+0200,1.54359,1.54553,1.53401,1.5423,807377.0479
24.03.2008 23:00:00.000 GMT+0200,1.54233,1.56583,1.54049,1.565,761740.1944
25.03.2008 23:00:00.000 GMT+0200,1.56497,1.58603,1.55804,1.58454,760787.9988
26.03.2008 23:00:00.000 GMT+0200,1.58467,1.585,1.57247,1.57799,761611.1583
27.03.2008 23:00:00.000 GMT+0200,1.57802,1.58393,1.57403,1.57942,764074.8682
31.03.2008 00:00:00.000 GMT+0300,1.57986,1.58979,1.57683,1.57878,728925.7913
01.04.2008 00:00:00.000 GMT+0300,1.57874,1.57901,1.55616,1.56149,764339.3184
02.04.2008 00:00:00.000 GMT+0300,1.56127,1.57027,1.55321,1.56835,764761.3366
03.04.2008 00:00:00.000 GMT+0300,1.5684,1.56983,1.55082,1.56831,765067.1106
04.04.2008 00:00:00.000 GMT+0300,1.56852,1.57742,1.56375,1.57362,754585.68
07.04.2008 00:00:00.000 GMT+0300,1.57312,1.57394,1.56257,1.57105,764574.5115
08.04.2008 00:00:00.000 GMT+0300,1.57097,1.57999,1.56723,1.5712,765081.2022
09.04.2008 00:00:00.000 GMT+0300,1.5711,1.58651,1.56817,1.58311,766832.0995
10.04.2008 00:00:00.000 GMT+0300,1.58308,1.59149,1.57228,1.57415,766518.7696
11.04.2008 00:00:00.000 GMT+0300,1.57443,1.58574,1.57364,1.58101,765557.9659
14.04.2008 00:00:00.000 GMT+0300,1.57844,1.58871,1.56704,1.58327,803077.1196
15.04.2008 00:00:00.000 GMT+0300,1.58308,1.58767,1.57496,1.579,760115.3921
16.04.2008 00:00:00.000 GMT+0300,1.57888,1.59796,1.57578,1.59474,764418.0492
17.04.2008 00:00:00.000 GMT+0300,1.5947,1.59836,1.58455,1.59065,758770.8808
18.04.2008 00:00:00.000 GMT+0300,1.59087,1.59581,1.57102,1.58144,761616.0865
21.04.2008 00:00:00.000 GMT+0300,1.58116,1.59476,1.57896,1.5911,765427.2604
22.04.2008 00:00:00.000 GMT+0300,1.59123,1.60194,1.58323,1.59912,762687.8437
23.04.2008 00:00:00.000 GMT+0300,1.5995,1.60044,1.58589,1.58891,762118.6617
24.04.2008 00:00:00.000 GMT+0300,1.5891,1.58988,1.56346,1.56824,764735.5836
25.04.2008 00:00:00.000 GMT+0300,1.56836,1.57077,1.55512,1.563,762408.1516
28.04.2008 00:00:00.000 GMT+0300,1.56272,1.56934,1.5591,1.56571,762236.3723
29.04.2008 00:00:00.000 GMT+0300,1.56601,1.56642,1.55389,1.55714,763749.9522
30.04.2008 00:00:00.000 GMT+0300,1.55723,1.56425,1.55184,1.56197,762733.1435
01.05.2008 00:00:00.000 GMT+0300,1.5623,1.56442,1.54282,1.54734,763318.7841
02.05.2008 00:00:00.000 GMT+0300,1.54744,1.54991,1.53604,1.54242,765927.7636
05.05.2008 00:00:00.000 GMT+0300,1.543,1.55205,1.54216,1.54957,725394.363
06.05.2008 00:00:00.000 GMT+0300,1.54955,1.55959,1.54505,1.55313,765492.8976
07.05.2008 00:00:00.000 GMT+0300,1.55346,1.55409,1.53642,1.53925,762567.3191
08.05.2008 00:00:00.000 GMT+0300,1.53909,1.54411,1.52855,1.53925,760514.2255
09.05.2008 00:00:00.000 GMT+0300,1.53963,1.54896,1.53902,1.54821,758833.1428
12.05.2008 00:00:00.000 GMT+0300,1.54841,1.55708,1.53639,1.55532,804063.3771
13.05.2008 00:00:00.000 GMT+0300,1.55531,1.55671,1.54285,1.54725,765808.9985
14.05.2008 00:00:00.000 GMT+0300,1.54764,1.54875,1.5394,1.5474,761446.9365
15.05.2008 00:00:00.000 GMT+0300,1.54744,1.55482,1.54181,1.54472,764762.8065
16.05.2008 00:00:00.000 GMT+0300,1.54485,1.56026,1.54351,1.55772,766348.3381
19.05.2008 00:00:00.000 GMT+0300,1.55809,1.56343,1.54821,1.55102,763551.3156
20.05.2008 00:00:00.000 GMT+0300,1.55108,1.56806,1.55051,1.56462,765448.2061
21.05.2008 00:00:00.000 GMT+0300,1.56498,1.57967,1.56303,1.57952,765727.4731
22.05.2008 00:00:00.000 GMT+0300,1.57957,1.58145,1.56899,1.57335,762450.1193
23.05.2008 00:00:00.000 GMT+0300,1.57332,1.57949,1.56957,1.57602,763021.9684
26.05.2008 00:00:00.000 GMT+0300,1.57682,1.57937,1.57399,1.57687,725539.0561
27.05.2008 00:00:00.000 GMT+0300,1.57716,1.58192,1.56803,1.56915,763954.4602
28.05.2008 00:00:00.000 GMT+0300,1.56903,1.5761,1.56062,1.56375,766035.8516
29.05.2008 00:00:00.000 GMT+0300,1.56379,1.56651,1.54814,1.55171,764901.0696
30.05.2008 00:00:00.000 GMT+0300,1.55189,1.55701,1.54602,1.55509,764042.8134
01.06.2008 00:00:00.000 GMT+0300,1.55509,1.55514,1.55509,1.55514,0
02.06.2008 00:00:00.000 GMT+0300,1.55522,1.55901,1.54861,1.5537,803535.84
03.06.2008 00:00:00.000 GMT+0300,1.55388,1.56291,1.54095,1.54452,763500.4696
04.06.2008 00:00:00.000 GMT+0300,1.5449,1.54834,1.54167,1.54402,764528.5031
05.06.2008 00:00:00.000 GMT+0300,1.54413,1.56017,1.53643,1.55947,764508.841
06.06.2008 00:00:00.000 GMT+0300,1.55928,1.57785,1.55704,1.57772,761863.2072
09.06.2008 00:00:00.000 GMT+0300,1.57861,1.58439,1.56174,1.56464,765075.1425
10.06.2008 00:00:00.000 GMT+0300,1.56462,1.56551,1.54377,1.54674,762556.8815
11.06.2008 00:00:00.000 GMT+0300,1.54689,1.55877,1.54476,1.55516,764012.6344
12.06.2008 00:00:00.000 GMT+0300,1.55533,1.55687,1.53769,1.54392,760378.3234
13.06.2008 00:00:00.000 GMT+0300,1.54386,1.54836,1.53008,1.53794,764206.5092
16.06.2008 00:00:00.000 GMT+0300,1.53856,1.55198,1.53439,1.54771,724050.8653
17.06.2008 00:00:00.000 GMT+0300,1.54752,1.55526,1.54584,1.55092,766052.6955
18.06.2008 00:00:00.000 GMT+0300,1.5506,1.55407,1.54608,1.55333,762494.5938
19.06.2008 00:00:00.000 GMT+0300,1.55343,1.55873,1.5464,1.55041,761927.192
20.06.2008 00:00:00.000 GMT+0300,1.55035,1.56517,1.54888,1.56038,766301.6525
23.06.2008 00:00:00.000 GMT+0300,1.56163,1.5637,1.54669,1.55182,802625.3048
24.06.2008 00:00:00.000 GMT+0300,1.55173,1.56226,1.5491,1.55674,768113.688
25.06.2008 00:00:00.000 GMT+0300,1.55677,1.56878,1.55344,1.56646,766134.258
26.06.2008 00:00:00.000 GMT+0300,1.56654,1.57686,1.56259,1.5758,768000.1584
27.06.2008 00:00:00.000 GMT+0300,1.57573,1.57939,1.57164,1.5793,764042.2599
30.06.2008 00:00:00.000 GMT+0300,1.57819,1.58365,1.57284,1.57552,764701.1628
01.07.2008 00:00:00.000 GMT+0300,1.57559,1.58265,1.57224,1.57921,763371.6672
02.07.2008 00:00:00.000 GMT+0300,1.57924,1.589,1.57746,1.58832,765058.942
03.07.2008 00:00:00.000 GMT+0300,1.58826,1.59122,1.56792,1.57027,765100.041
04.07.2008 00:00:00.000 GMT+0300,1.57037,1.57278,1.56539,1.57053,763815.0869
07.07.2008 00:00:00.000 GMT+0300,1.57032,1.57546,1.5608,1.57258,727332.8146
08.07.2008 00:00:00.000 GMT+0300,1.57258,1.57397,1.56343,1.56703,766436.6941
09.07.2008 00:00:00.000 GMT+0300,1.56679,1.57513,1.56489,1.57423,769549.0816
10.07.2008 00:00:00.000 GMT+0300,1.57426,1.58032,1.56882,1.5788,770726.4474
11.07.2008 00:00:00.000 GMT+0300,1.57851,1.59482,1.57615,1.59378,771098.2547
14.07.2008 00:00:00.000 GMT+0300,1.59508,1.59718,1.58403,1.59072,808404.7968
15.07.2008 00:00:00.000 GMT+0300,1.59073,1.60403,1.58656,1.59128,768281.4208
16.07.2008 00:00:00.000 GMT+0300,1.59115,1.59487,1.57991,1.58288,770852.7697
17.07.2008 00:00:00.000 GMT+0300,1.58268,1.58939,1.57827,1.58624,769920.2994
18.07.2008 00:00:00.000 GMT+0300,1.58627,1.58878,1.58045,1.58472,770789.712
21.07.2008 00:00:00.000 GMT+0300,1.58448,1.59315,1.58274,1.59206,769249.9304
22.07.2008 00:00:00.000 GMT+0300,1.59227,1.59458,1.57547,1.57862,768263.1673
23.07.2008 00:00:00.000 GMT+0300,1.57845,1.57999,1.56672,1.5699,770440.77
24.07.2008 00:00:00.000 GMT+0300,1.56982,1.57146,1.56263,1.56776,768086.7737
25.07.2008 00:00:00.000 GMT+0300,1.56804,1.57547,1.56604,1.57067,769306.8042
28.07.2008 00:00:00.000 GMT+0300,1.57077,1.57693,1.56813,1.57414,730701.6886
29.07.2008 00:00:00.000 GMT+0300,1.57409,1.57588,1.55508,1.55873,767616.7978
30.07.2008 00:00:00.000 GMT+0300,1.5589,1.56176,1.55197,1.55745,773427.3341
31.07.2008 00:00:00.000 GMT+0300,1.55778,1.56999,1.55671,1.56019,771073.8298
01.08.2008 00:00:00.000 GMT+0300,1.56032,1.56058,1.5515,1.55619,771530.6578
04.08.2008 00:00:00.000 GMT+0300,1.55648,1.56316,1.55533,1.55746,808668.8476
05.08.2008 00:00:00.000 GMT+0300,1.55772,1.55815,1.54456,1.54552,773183.5068
06.08.2008 00:00:00.000 GMT+0300,1.54545,1.55172,1.53961,1.5408,767981.1268
07.08.2008 00:00:00.000 GMT+0300,1.54095,1.55023,1.53081,1.53252,773105.0333
08.08.2008 00:00:00.000 GMT+0300,1.53232,1.53359,1.4995,1.50056,774454.7288
11.08.2008 00:00:00.000 GMT+0300,1.5003,1.50847,1.48793,1.49109,771968.1723
12.08.2008 00:00:00.000 GMT+0300,1.49094,1.49656,1.48126,1.49262,773147.9155
13.08.2008 00:00:00.000 GMT+0300,1.49257,1.49806,1.48404,1.49192,763942.088
14.08.2008 00:00:00.000 GMT+0300,1.49192,1.49504,1.47752,1.48252,769004.1796
15.08.2008 00:00:00.000 GMT+0300,1.48287,1.48287,1.4656,1.4688,768634.7853
18.08.2008 00:00:00.000 GMT+0300,1.47018,1.47685,1.46853,1.46943,731797.7949
19.08.2008 00:00:00.000 GMT+0300,1.46957,1.47944,1.46282,1.47754,764929.3974
20.08.2008 00:00:00.000 GMT+0300,1.47771,1.48068,1.46695,1.4745,770078.0551
21.08.2008 00:00:00.000 GMT+0300,1.4748,1.49034,1.47298,1.48983,773302.9676
22.08.2008 00:00:00.000 GMT+0300,1.48994,1.49094,1.47578,1.47919,769862.1129
25.08.2008 00:00:00.000 GMT+0300,1.47813,1.48077,1.46941,1.47557,811325.6104
26.08.2008 00:00:00.000 GMT+0300,1.47548,1.47624,1.45665,1.46528,779649.5046
27.08.2008 00:00:00.000 GMT+0300,1.46568,1.47778,1.46329,1.47252,783467.3136
28.08.2008 00:00:00.000 GMT+0300,1.47297,1.48113,1.46711,1.47065,785359.7927
29.08.2008 00:00:00.000 GMT+0300,1.47064,1.47684,1.46379,1.46738,787059.3272
01.09.2008 00:00:00.000 GMT+0300,1.46778,1.47228,1.45792,1.46153,743087.7212
02.09.2008 00:00:00.000 GMT+0300,1.46172,1.46187,1.44632,1.45176,784211.2672
03.09.2008 00:00:00.000 GMT+0300,1.45188,1.45325,1.43821,1.44967,783505.6985
04.09.2008 00:00:00.000 GMT+0300,1.44965,1.45448,1.43139,1.43243,778133.4931
05.09.2008 00:00:00.000 GMT+0300,1.43247,1.43473,1.41965,1.42676,781368.7803
08.09.2008 00:00:00.000 GMT+0300,1.42668,1.44294,1.4052,1.41288,823662.2833
09.09.2008 00:00:00.000 GMT+0300,1.41295,1.42277,1.40461,1.41324,782628.0059
10.09.2008 00:00:00.000 GMT+0300,1.41336,1.41816,1.39903,1.39992,785466.7722
11.09.2008 00:00:00.000 GMT+0300,1.39993,1.4,1.38788,1.39977,784588.4999
12.09.2008 00:00:00.000 GMT+0300,1.39984,1.42339,1.39712,1.42228,783007.7114
15.09.2008 00:00:00.000 GMT+0300,1.42283,1.44831,1.40826,1.42427,744311.0004
16.09.2008 00:00:00.000 GMT+0300,1.42426,1.429,1.40723,1.41312,783373.5832
17.09.2008 00:00:00.000 GMT+0300,1.41298,1.43842,1.40751,1.43376,784038.7102
18.09.2008 00:00:00.000 GMT+0300,1.43373,1.45413,1.42776,1.43478,783642.8774
19.09.2008 00:00:00.000 GMT+0300,1.43467,1.44995,1.41504,1.44666,786968.329
22.09.2008 00:00:00.000 GMT+0300,1.44708,1.48655,1.44345,1.47757,776178.4077
23.09.2008 00:00:00.000 GMT+0300,1.47733,1.4827,1.46207,1.4649,780335.504
24.09.2008 00:00:00.000 GMT+0300,1.46456,1.47465,1.46093,1.46207,785115.9465
25.09.2008 00:00:00.000 GMT+0300,1.46195,1.47677,1.45588,1.4608,783512.745
26.09.2008 00:00:00.000 GMT+0300,1.46103,1.46795,1.45544,1.46128,789320.6363
29.09.2008 00:00:00.000 GMT+0300,1.45821,1.45821,1.43011,1.44366,1534510.166
30.09.2008 00:00:00.000 GMT+0300,1.44297,1.44364,1.40083,1.4092,814892.5292
01.10.2008 00:00:00.000 GMT+0300,1.40901,1.4175,1.39765,1.401,806139.1983
02.10.2008 00:00:00.000 GMT+0300,1.401,1.4033,1.3748,1.3822,829107.3359
03.10.2008 00:00:00.000 GMT+0300,1.3821,1.3909,1.37035,1.3775,690430.8525
06.10.2008 00:00:00.000 GMT+0300,1.36706,1.37115,1.34445,1.35035,965106.812
07.10.2008 00:00:00.000 GMT+0300,1.3503,1.37445,1.34815,1.359,548157.8726
08.10.2008 00:00:00.000 GMT+0300,1.359,1.37541,1.35455,1.36537,684831.627
09.10.2008 00:00:00.000 GMT+0300,1.36537,1.37847,1.35804,1.36019,176830.6547
10.10.2008 00:00:00.000 GMT+0300,1.36024,1.36436,1.32598,1.34107,177182.5622
13.10.2008 00:00:00.000 GMT+0300,1.35699,1.36809,1.34567,1.35777,212090.9664
14.10.2008 00:00:00.000 GMT+0300,1.35797,1.37656,1.35762,1.36179,173306.9159
15.10.2008 00:00:00.000 GMT+0300,1.36173,1.36865,1.34863,1.34995,172571.1027
16.10.2008 00:00:00.000 GMT+0300,1.34979,1.35349,1.33491,1.34542,170920.631
17.10.2008 00:00:00.000 GMT+0300,1.34539,1.35146,1.33877,1.34092,170453.5557
20.10.2008 00:00:00.000 GMT+0300,1.34262,1.35304,1.32886,1.3343,723544.1973
21.10.2008 00:00:00.000 GMT+0300,1.3342,1.33598,1.30518,1.30628,690400.3137
22.10.2008 00:00:00.000 GMT+0300,1.30626,1.30775,1.27696,1.28521,691581.7365
23.10.2008 00:00:00.000 GMT+0300,1.28519,1.29346,1.27289,1.29333,693839.3906
24.10.2008 00:00:00.000 GMT+0300,1.29341,1.30034,1.24956,1.2621,706006.8399
26.10.2008 23:00:00.000 GMT+0200,1.25583,1.26798,1.23347,1.24934,1303423.603
27.10.2008 23:00:00.000 GMT+0200,1.24919,1.2744,1.2331,1.26845,785005.1632
28.10.2008 23:00:00.000 GMT+0200,1.26845,1.29945,1.26275,1.29617,563517.6942
29.10.2008 23:00:00.000 GMT+0200,1.29625,1.32895,1.28065,1.2916,523093.3496
30.10.2008 23:00:00.000 GMT+0200,1.29145,1.2923,1.26685,1.273,551707.3626
31.10.2008 23:00:00.000 GMT+0200,1.273,1.27326,1.273,1.27326,0
03.11.2008 00:00:00.000 GMT+0200,1.27485,1.28995,1.25965,1.26445,627446.5404
04.11.2008 00:00:00.000 GMT+0200,1.26445,1.30495,1.25275,1.29825,846681.2608
05.11.2008 00:00:00.000 GMT+0200,1.2983,1.3116,1.2795,1.29575,888214.6603
06.11.2008 00:00:00.000 GMT+0200,1.2958,1.29585,1.26805,1.2715,809880.9649
07.11.2008 00:00:00.000 GMT+0200,1.2715,1.2851,1.26545,1.2721,713677.7375
10.11.2008 00:00:00.000 GMT+0200,1.28184,1.29275,1.2718,1.27505,832397.2261
11.11.2008 00:00:00.000 GMT+0200,1.27505,1.28015,1.2508,1.2523,812727.3524
12.11.2008 00:00:00.000 GMT+0200,1.25245,1.2633,1.2468,1.2508,944632.0576
13.11.2008 00:00:00.000 GMT+0200,1.25075,1.28535,1.23895,1.27705,812556.7346
14.11.2008 00:00:00.000 GMT+0200,1.277,1.283,1.2581,1.2607,555332.6589
17.11.2008 00:00:00.000 GMT+0200,1.25321,1.27425,1.25145,1.26495,680851.1627
18.11.2008 00:00:00.000 GMT+0200,1.2651,1.2701,1.2568,1.26195,803746.167
19.11.2008 00:00:00.000 GMT+0200,1.262,1.28145,1.2485,1.2489,737075.499
20.11.2008 00:00:00.000 GMT+0200,1.2489,1.25945,1.24375,1.2455,748410.5508
21.11.2008 00:00:00.000 GMT+0200,1.2455,1.26385,1.24245,1.25895,709339.2848
24.11.2008 00:00:00.000 GMT+0200,1.25905,1.29565,1.25695,1.2955,1114590.384
25.11.2008 00:00:00.000 GMT+0200,1.29545,1.3082,1.28045,1.30655,1030356.158
26.11.2008 00:00:00.000 GMT+0200,1.30655,1.3072,1.28195,1.2882,850788.0626
27.11.2008 00:00:00.000 GMT+0200,1.28815,1.2969,1.28615,1.2905,624355.2423
28.11.2008 00:00:00.000 GMT+0200,1.29055,1.2958,1.26455,1.2693,750618.5681
01.12.2008 00:00:00.000 GMT+0200,1.27103,1.27146,1.2583,1.2611,810877.4044
02.12.2008 00:00:00.000 GMT+0200,1.2612,1.2767,1.25625,1.2715,738512.9751
03.12.2008 00:00:00.000 GMT+0200,1.2715,1.27425,1.26035,1.2718,909907.6936
04.12.2008 00:00:00.000 GMT+0200,1.2718,1.2849,1.255,1.2778,1147807.144
05.12.2008 00:00:00.000 GMT+0200,1.27775,1.28015,1.26275,1.27243,936740.0033
08.12.2008 00:00:00.000 GMT+0200,1.2728,1.2968,1.27186,1.29645,779134.304
09.12.2008 00:00:00.000 GMT+0200,1.29645,1.3002,1.2799,1.2927,936277.359
10.12.2008 00:00:00.000 GMT+0200,1.2928,1.30715,1.2904,1.30235,900648.6031
11.12.2008 00:00:00.000 GMT+0200,1.30235,1.3404,1.30025,1.33574,719952.168
12.12.2008 00:00:00.000 GMT+0200,1.33582,1.34165,1.32515,1.33713,600741.147
15.12.2008 00:00:00.000 GMT+0200,1.33677,1.37235,1.33652,1.3689,748743.1383
16.12.2008 00:00:00.000 GMT+0200,1.36895,1.4149,1.3631,1.40127,582369.1225
17.12.2008 00:00:00.000 GMT+0200,1.40125,1.44382,1.40045,1.4421,616485.672
18.12.2008 00:00:00.000 GMT+0200,1.44215,1.4696,1.41915,1.42514,497027.2661
19.12.2008 00:00:00.000 GMT+0200,1.42497,1.431,1.38285,1.3914,426330.0919
22.12.2008 00:00:00.000 GMT+0200,1.3935,1.4126,1.39035,1.39465,478244.5386
23.12.2008 00:00:00.000 GMT+0200,1.39465,1.4022,1.3921,1.393,415555.7341
24.12.2008 00:00:00.000 GMT+0200,1.39265,1.4021,1.3916,1.40114,200221.9168
25.12.2008 00:00:00.000 GMT+0200,1.40121,1.40483,1.39788,1.4027,414250.1175
26.12.2008 00:00:00.000 GMT+0200,1.40268,1.41175,1.3993,1.40338,120984.3018
29.12.2008 00:00:00.000 GMT+0200,1.4062,1.43635,1.3922,1.39285,526398.3855
30.12.2008 00:00:00.000 GMT+0200,1.39277,1.42225,1.39195,1.4059,420187.8322
31.12.2008 00:00:00.000 GMT+0200,1.4059,1.4147,1.38525,1.39718,242319.2539
01.01.2009 00:00:00.000 GMT+0200,1.39721,1.40734,1.3962,1.40397,411032.7343
02.01.2009 00:00:00.000 GMT+0200,1.40399,1.40565,1.38405,1.3924,340150.3948
05.01.2009 00:00:00.000 GMT+0200,1.39027,1.39645,1.3551,1.3636,536844.646
06.01.2009 00:00:00.000 GMT+0200,1.3636,1.36605,1.33135,1.35375,662258.9716
07.01.2009 00:00:00.000 GMT+0200,1.3537,1.37475,1.3434,1.3645,691059.7351
08.01.2009 00:00:00.000 GMT+0200,1.3646,1.3798,1.3536,1.37035,457345.6929
09.01.2009 00:00:00.000 GMT+0200,1.37045,1.37325,1.34165,1.34743,415280.639
12.01.2009 00:00:00.000 GMT+0200,1.34743,1.3482,1.3295,1.33635,582584.3905
13.01.2009 00:00:00.000 GMT+0200,1.33625,1.33755,1.31415,1.31835,735056.8853
14.01.2009 00:00:00.000 GMT+0200,1.3184,1.33375,1.30955,1.31915,708868.7654
15.01.2009 00:00:00.000 GMT+0200,1.3193,1.32345,1.30265,1.3117,897821.249
16.01.2009 00:00:00.000 GMT+0200,1.31175,1.33435,1.3114,1.32685,737511.7911
19.01.2009 00:00:00.000 GMT+0200,1.33372,1.33875,1.3068,1.3069,565433.1924
20.01.2009 00:00:00.000 GMT+0200,1.30705,1.31045,1.28575,1.29082,727677.959
21.01.2009 00:00:00.000 GMT+0200,1.29067,1.30875,1.28255,1.3024,698935.4112
22.01.2009 00:00:00.000 GMT+0200,1.30245,1.30835,1.291,1.3002,615491.4455
23.01.2009 00:00:00.000 GMT+0200,1.30025,1.3035,1.27685,1.29765,698415.0634
26.01.2009 00:00:00.000 GMT+0200,1.29631,1.3209,1.2862,1.31905,727681.7106
27.01.2009 00:00:00.000 GMT+0200,1.31905,1.333,1.31195,1.31615,861312.294
28.01.2009 00:00:00.000 GMT+0200,1.31625,1.3324,1.31035,1.3168,906239.4043
29.01.2009 00:00:00.000 GMT+0200,1.31675,1.318,1.2937,1.29566,830889.9438
30.01.2009 00:00:00.000 GMT+0200,1.29571,1.29595,1.27645,1.2815,972757.9848
01.02.2009 00:00:00.000 GMT+0200,1.2815,1.28233,1.2815,1.28233,0
02.02.2009 00:00:00.000 GMT+0200,1.27682,1.28995,1.2707,1.28445,855552.663
03.02.2009 00:00:00.000 GMT+0200,1.28455,1.30585,1.28025,1.3042,859793.0597
04.02.2009 00:00:00.000 GMT+0200,1.30415,1.3071,1.28135,1.28495,895966.6982
05.02.2009 00:00:00.000 GMT+0200,1.28505,1.29055,1.27625,1.27925,826268.5715
06.02.2009 00:00:00.000 GMT+0200,1.2794,1.2993,1.2748,1.29425,685997.9503
09.02.2009 00:00:00.000 GMT+0200,1.29624,1.3093,1.28745,1.3004,951905.922
10.02.2009 00:00:00.000 GMT+0200,1.30035,1.30755,1.2811,1.29145,1042735.1
11.02.2009 00:00:00.000 GMT+0200,1.29145,1.29985,1.2834,1.29065,887233.8195
12.02.2009 00:00:00.000 GMT+0200,1.29065,1.29445,1.2722,1.28615,897500.4507
13.02.2009 00:00:00.000 GMT+0200,1.2862,1.2943,1.2822,1.28645,720766.3848
16.02.2009 00:00:00.000 GMT+0200,1.27809,1.2826,1.27275,1.28045,705390.4024
17.02.2009 00:00:00.000 GMT+0200,1.28045,1.2808,1.2563,1.2583,1056359.283
18.02.2009 00:00:00.000 GMT+0200,1.25835,1.26415,1.2514,1.25315,963809.6474
19.02.2009 00:00:00.000 GMT+0200,1.25315,1.27615,1.25285,1.26745,897556.9608
20.02.2009 00:00:00.000 GMT+0200,1.2675,1.28795,1.2558,1.28285,875563.6895
23.02.2009 00:00:00.000 GMT+0200,1.2809,1.29925,1.26925,1.2694,920494.1398
24.02.2009 00:00:00.000 GMT+0200,1.2694,1.28775,1.2663,1.28475,980463.6368
25.02.2009 00:00:00.000 GMT+0200,1.28475,1.28995,1.2691,1.27245,1143152.842
26.02.2009 00:00:00.000 GMT+0200,1.2725,1.2811,1.2683,1.27445,867465.1699
27.02.2009 00:00:00.000 GMT+0200,1.27445,1.2751,1.26045,1.26715,946803.1842
01.03.2009 00:00:00.000 GMT+0200,1.26715,1.26715,1.26682,1.26682,0
02.03.2009 00:00:00.000 GMT+0200,1.2634,1.264,1.25465,1.2578,1039326.584
03.03.2009 00:00:00.000 GMT+0200,1.2578,1.26785,1.2522,1.2563,1043321.151
04.03.2009 00:00:00.000 GMT+0200,1.2563,1.2663,1.24575,1.26615,1078673.612
05.03.2009 00:00:00.000 GMT+0200,1.26615,1.26645,1.2482,1.25415,920029.116
06.03.2009 00:00:00.000 GMT+0200,1.25415,1.2752,1.25325,1.26515,833221.8306
08.03.2009 23:00:00.000 GMT+0200,1.26502,1.27275,1.25565,1.2612,1087572.955
09.03.2009 23:00:00.000 GMT+0200,1.2612,1.28225,1.258,1.26835,984136.2045
10.03.2009 23:00:00.000 GMT+0200,1.26835,1.2865,1.26175,1.2838,1189439.869
11.03.2009 23:00:00.000 GMT+0200,1.2838,1.29455,1.27325,1.29135,992062.1689
12.03.2009 23:00:00.000 GMT+0200,1.29128,1.2958,1.28635,1.29305,1073526.352
